FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,is_phishing,domain,registered_domain,ip_addresses,name_servers
8056969.txt,https://consultarviaportal-online1.net/luiza/home.php?userid=&amp;uri=vwnsgafuxftthejwzctodrzis8sj3ktd2nbxi4rpc9i=,114,consultarviaportal-online1.net,30,0,net,13.40318003,0.769230769,0.0384199,0.047132347,3,0,0,0,0.0,89,0.781,6,0.053,3,1,0,7,0.096,1,2,122,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,consultarviaportal-online1.net,consultarviaportal-online1.net,[],[]
37079.txt,https://www.districtadministration.com,37,www.districtadministration.com,30,0,com,100.0,1.0,0.5229071,0.063444294,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,9992,11810,1,districtadministration,100.0,100.0,1,1,1,0,0,1,0,5,0,1,1,1,0,0,1,0,1,33,20,36,236,6,247,1,0,www.districtadministration.com,districtadministration.com,"['104.18.14.191', '104.18.15.191']","['conrad.ns.cloudflare.com', 'evangeline.ns.cloudflare.com']"
mw75548.txt,http://www.fahrzeughero.online,29,www.fahrzeughero.online,23,0,online,57.82975958,1.0,0.0008457,0.05519595,6,1,0,0,0.0,17,0.586,0,0.0,0,0,0,1,0.034,0,2,6637,1,fahrzeughero,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,www.fahrzeughero.online,fahrzeughero.online,[],[]
226921.txt,https://www.mozaikmuzeumtura.hu,30,www.mozaikmuzeumtura.hu,23,0,hu,100.0,1.0,0.0022172,0.050929388,2,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,957,611,1,mozaikmuzeumtura,100.0,100.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,41,25,13,47,0,38,1,0,www.mozaikmuzeumtura.hu,mozaikmuzeumtura.hu,['92.42.105.222'],"['ns1.dotroll.com', 'ns2.dotroll.com']"
228202.txt,https://www.fatcatsoftware.com,29,www.fatcatsoftware.com,22,0,com,100.0,1.0,0.5229071,0.062987459,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,411,167,1,fatcatsoftware,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,1,3,15,1,17,1,0,www.fatcatsoftware.com,fatcatsoftware.com,['173.255.221.44'],"['ns1.linode.com', 'ns5.linode.com', 'ns3.linode.com', 'ns4.linode.com', 'ns2.linode.com']"
8002133.txt,https://tamtilo.firebaseapp.com/,31,tamtilo.firebaseapp.com,23,0,com,72.4952741,0.631578947,0.5229071,0.06235322,3,1,0,0,0.0,21,0.677,0,0.0,0,0,0,2,0.065,1,108,8125,1,tamtilofirebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,tamtilo.firebaseapp.com,firebaseapp.com,['199.36.158.100'],"['ns-cloud-c1.googledomains.com', 'ns-cloud-c4.googledomains.com', 'ns-cloud-c3.googledomains.com', 'ns-cloud-c2.googledomains.com']"
56576.txt,https://www.nma-fallout.com,26,www.nma-fallout.com,19,0,com,100.0,0.727272727,0.5229071,0.062279573,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,2511,1100,1,nma-fallout,100.0,100.0,0,0,1,0,0,1,0,5,0,1,1,1,1,0,1,0,1,31,4,7,26,2,38,1,0,www.nma-fallout.com,nma-fallout.com,"['172.67.173.149', '104.21.30.201']","['sofia.ns.cloudflare.com', 'yahir.ns.cloudflare.com']"
8064524.txt,https://amusingunrulyinterfacestandard.tradertrading.repl.co/data.php,69,amusingunrulyinterfacestandard.tradertrading.repl.co,52,0,co,21.39296582,0.632653061,0.0059772,0.055975683,2,2,0,0,0.0,56,0.812,0,0.0,0,0,0,5,0.072,1,198,869,1,amusingunrulyinterfacestandardtradertradingrepldataphp,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,amusingunrulyinterfacestandard.tradertrading.repl.co,repl.co,[],"['scott.ns.cloudflare.com', 'gabriella.ns.cloudflare.com']"
528461.txt,https://www.logan-inc.com,24,www.logan-inc.com,17,0,com,100.0,0.666666667,0.5229071,0.068148744,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,3246,3083,1,logan-inc,100.0,100.0,1,0,1,0,0,1,0,5,0,1,1,1,0,0,0,0,1,40,4,31,283,1,103,1,0,www.logan-inc.com,logan-inc.com,"['141.193.213.20', '141.193.213.21']","['ns91.worldnic.com', 'ns92.worldnic.com']"
7984540.txt,https://poscaro.firebaseapp.com/,31,poscaro.firebaseapp.com,23,0,com,73.09388784,0.631578947,0.5229071,0.064253404,3,1,0,0,0.0,21,0.677,0,0.0,0,0,0,2,0.065,1,16,110,1,poscarofirebaseapp,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,poscaro.firebaseapp.com,firebaseapp.com,['199.36.158.100'],"['ns-cloud-c3.googledomains.com', 'ns-cloud-c2.googledomains.com', 'ns-cloud-c1.googledomains.com', 'ns-cloud-c4.googledomains.com']"
901885.txt,https://www.sudawb.org,21,www.sudawb.org,14,0,org,100.0,1.0,0.0799628,0.0496649,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1561,703,1,sudawb,100.0,100.0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,59,28,21,1,22,126,1,0,www.sudawb.org,sudawb.org,['103.186.184.139'],"['ns1.sudawb.org', 'ns2.sudawb.org']"
876853.txt,https://www.oatein.com,21,www.oatein.com,14,0,com,100.0,1.0,0.5229071,0.078070211,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,5883,65369,1,oatein,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,70,12,54,109,2,31,1,0,www.oatein.com,oatein.com,['23.227.38.65'],"['ns23.domaincontrol.com', 'ns24.domaincontrol.com']"
826861.txt,https://www.percheron-france.org,31,www.percheron-france.org,24,0,org,100.0,0.625,0.0799628,0.066333734,3,1,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,625,280,1,percheron-france,100.0,100.0,0,0,1,0,0,1,2,0,0,1,1,1,1,0,0,0,1,20,3,17,15,6,19,1,0,www.percheron-france.org,percheron-france.org,['87.98.161.200'],"['ns13.ovh.net', 'dns13.ovh.net']"
387975.txt,https://www.bodylogicmd.com,26,www.bodylogicmd.com,19,0,com,100.0,1.0,0.5229071,0.057353389,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2542,15092,1,bodylogicmd,100.0,100.0,0,1,1,1,0,0,0,6,0,1,1,0,0,0,0,0,1,22,35,45,108,0,106,1,0,www.bodylogicmd.com,bodylogicmd.com,"['141.193.213.20', '141.193.213.21']","['pdns09.domaincontrol.com', 'pdns10.domaincontrol.com']"
614246.txt,https://www.pizzagirlpatrol.com,30,www.pizzagirlpatrol.com,23,0,com,100.0,1.0,0.5229071,0.054129427,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1563,8121,1,pizzagirlpatrol,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,32,4,11,227,1,223,1,0,www.pizzagirlpatrol.com,pizzagirlpatrol.com,['2.57.138.198'],"['ns2.zenbox.pl', 'ns1.zenbox.pl']"
8083345.txt,https://s3.ap-southeast-1.wasabisys.com/mailbusiness/appsuite/tlyappioox/mailfolderdefault9/inbox.html#redacted@abuse.ionos.com,127,s3.ap-southeast-1.wasabisys.com,31,0,com,24.66633712,0.407407407,0.5229071,0.055750587,3,2,0,0,0.0,101,0.795,3,0.024,0,0,0,15,0.118,1,3,363,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s3.ap-southeast-1.wasabisys.com,wasabisys.com,"['154.18.200.103', '154.18.200.101', '154.18.200.102', '154.18.200.100']","['ns0209.secondary.cloudflare.com', 'dns3.p05.nsone.net', 'dns1.p05.nsone.net', 'ns0017.secondary.cloudflare.com']"
mw3447.txt,http://www.alma.apple.cloudns.org,32,www.alma.apple.cloudns.org,26,0,org,49.14450629,0.444444444,0.0799628,0.060515101,3,3,0,0,0.0,18,0.562,0,0.0,0,0,0,3,0.094,0,2,40,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.alma.apple.cloudns.org,cloudns.org,[],"['ns2.cloudns.net', 'ns1.cloudns.net', 'ns3.cloudns.net', 'ns4.cloudns.net']"
162863.txt,https://www.alaskajournal.com,28,www.alaskajournal.com,21,0,com,100.0,1.0,0.5229071,0.061215982,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1145,1505,1,alaskajournal,100.0,100.0,1,1,1,0,0,1,0,2,0,1,0,0,0,1,1,0,1,32,7,16,168,1,53,1,0,www.alaskajournal.com,alaskajournal.com,['107.180.56.189'],"['ns53.domaincontrol.com', 'ns54.domaincontrol.com']"
602270.txt,https://www.incombinatie.nl,26,www.incombinatie.nl,19,0,nl,100.0,1.0,0.0082003,0.065261308,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,4277,11838,1,icombiatie,0.0,0.0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,55,3,4,44,2,9,1,0,www.incombinatie.nl,incombinatie.nl,['149.210.249.54'],"['ns1.thednscompany.com', 'ns3.thednscompany.com', 'ns2.thednscompany.com']"
8005445.txt,https://home-bt-login-103078-108358.weeblysite.com/,50,home-bt-login-103078-108358.weeblysite.com,42,0,com,28.68217054,0.447368421,0.5229071,0.039851035,3,1,0,0,0.0,24,0.48,12,0.24,0,0,0,6,0.12,1,68,80,1,home-bt-login-103078-108358weeblysite,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,home-bt-login-103078-108358.weeblysite.com,weeblysite.com,"['74.115.51.55', '74.115.51.54']","['ns-1854.awsdns-39.co.uk', 'ns-522.awsdns-01.net', 'ns-510.awsdns-63.com', 'ns-1375.awsdns-43.org']"
494530.txt,https://www.cutbankpioneerpress.com,34,www.cutbankpioneerpress.com,27,0,com,100.0,1.0,0.5229071,0.061430967,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,651,10373,1,cutbankpioneerpress,100.0,100.0,0,1,1,0,0,1,0,2,0,1,1,1,0,1,0,0,1,4,4,35,74,3,26,1,0,www.cutbankpioneerpress.com,cutbankpioneerpress.com,"['172.67.195.124', '104.21.74.22']","['zara.ns.cloudflare.com', 'todd.ns.cloudflare.com']"
747397.txt,https://www.giant-grenoble.org,29,www.giant-grenoble.org,22,0,org,100.0,0.642857143,0.0799628,0.063015844,3,1,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,1167,5773,1,giant-grenoble,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,27,16,25,141,7,172,1,0,www.giant-grenoble.org,giant-grenoble.org,['185.220.4.151'],"['ns4.lerelaisinternet.com', 'ns3.lerelaisinternet.com']"
oph07850.txt,https://bacthanh0204.github.io/dangnhapfacebook/,48,bacthanh0204.github.io,22,0,io,34.01709402,0.684210526,0.0129268,0.047322564,2,1,0,0,0.0,32,0.667,4,0.083,0,0,0,4,0.083,1,81,3909,1,bacthanh0204githubdangnhapfacebook,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,bacthanh0204.github.io,github.io,"['185.199.110.153', '185.199.109.153', '185.199.108.153', '185.199.111.153']","['ns-1339.awsdns-39.org', 'ns-692.awsdns-22.net', 'dns3.p05.nsone.net', 'dns1.p05.nsone.net', 'dns4.p05.nsone.net', 'dns2.p05.nsone.net', 'ns-393.awsdns-49.com', 'ns-1622.awsdns-10.co.uk']"
515932.txt,https://www.pgh2o.com,20,www.pgh2o.com,13,0,com,100.0,0.8,0.5229071,0.050966876,3,1,0,0,0.0,6,0.3,1,0.05,0,0,0,1,0.05,1,1487,26914,1,pgh2o,100.0,100.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,24,2,7,104,1,16,1,0,www.pgh2o.com,pgh2o.com,"['18.155.68.104', '18.155.68.33', '18.155.68.17', '18.155.68.87']","['a6.uberns.com', 'b6.uberns.com']"
640276.txt,https://www.kuzmin.asia,22,www.kuzmin.asia,15,0,asia,100.0,1.0,0.0002355,0.048415412,4,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,349,1415,1,kuzmin,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,22,2,3,0,1,18,1,0,www.kuzmin.asia,kuzmin.asia,['216.183.246.223'],"['ns2.dalult3.hostarmada.net', 'ns1.dalult3.hostarmada.net']"
16554.txt,https://www.fr.de,16,www.fr.de,9,0,de,100.0,1.0,0.0326503,0.035668301,2,1,0,0,0.0,3,0.188,0,0.0,0,0,0,1,0.062,1,1181,6269,1,fr,100.0,100.0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,83,2,15,227,0,26,1,0,www.fr.de,fr.de,['91.234.30.212'],"['ns27.domaincontrol.com', 'ns28.domaincontrol.com']"
mw54408.txt,http://www.campbella.ga,22,www.campbella.ga,16,0,ga,79.45900254,1.0,0.0002256,0.054889369,2,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,20,210,1,campbella,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.campbella.ga,campbella.ga,[],[]
162487.txt,https://www.cilc.org,19,www.cilc.org,12,0,org,100.0,1.0,0.0799628,0.069381435,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,735,3293,1,cilc,100.0,100.0,0,0,1,0,0,1,0,2,0,1,1,1,0,1,0,0,0,10,3,22,62,0,7,1,0,www.cilc.org,cilc.org,['66.220.216.200'],"['ns-1046.awsdns-02.org', 'ns-290.awsdns-36.com', 'ns-1016.awsdns-63.net', 'ns-1799.awsdns-32.co.uk']"
8019083.txt,https://lowes-solicitors.co.uk/ch/panel/,39,lowes-solicitors.co.uk,22,0,uk,46.08480749,0.578947368,0.028555,0.06126539,2,1,0,0,0.0,26,0.667,0,0.0,0,0,0,5,0.128,1,11,83,1,lowes-solicitorscochpanel,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,lowes-solicitors.co.uk,lowes-solicitors.co.uk,['80.82.116.123'],"['ns.34sp.com', 'ns2.34sp.com']"
721571.txt,https://www.coinsofmalta.com,27,www.coinsofmalta.com,20,0,com,100.0,1.0,0.5229071,0.069051111,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1487,8047,1,insofmalta,83.33333333,83.33333333,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,11,12,10,167,1,175,1,0,www.coinsofmalta.com,coinsofmalta.com,['203.96.178.206'],"['leppy.greengraphics.com.au', 'snoopy.greengraphics.com.au']"
480627.txt,https://www.cmsreview.com,24,www.cmsreview.com,17,0,com,100.0,1.0,0.5229071,0.062876424,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,4882,760,1,cmsreview,100.0,100.0,1,0,0,0,0,1,7,17,0,0,1,1,0,0,0,0,1,3,16,17,105,0,129,1,0,www.cmsreview.com,cmsreview.com,['45.79.150.213'],"['ns1.skybuilders.com', 'ns6.skybuilders.com', 'ns5.skybuilders.com', 'ns4.skybuilders.com', 'ns3.skybuilders.com', 'ns2.skybuilders.com']"
8051637.txt,https://0be49829-cf8a-4de9-8e29-99db17acb685.id.repl.co/,56,0be49829-cf8a-4de9-8e29-99db17acb685.id.repl.co,47,0,co,32.65972511,0.227272727,0.0059772,0.030712152,2,2,0,0,0.0,21,0.375,19,0.339,0,0,0,8,0.143,1,198,869,1,0be49829-cf8a-4de9-8e29-99db17acb685idrepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0be49829-cf8a-4de9-8e29-99db17acb685.id.repl.co,repl.co,[],"['gabriella.ns.cloudflare.com', 'scott.ns.cloudflare.com']"
717110.txt,https://www.hodnoceniher.cz,26,www.hodnoceniher.cz,19,0,cz,100.0,1.0,0.0036307,0.065218946,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1270,794,1,hodnoeniher,0.0,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,13,4,11,225,0,49,1,0,www.hodnoceniher.cz,hodnoceniher.cz,['100.42.189.139'],"['ns3.websupport.eu', 'ns2.websupport.cz', 'ns1.websupport.cz']"
456728.txt,https://www.breck-mckye.com,26,www.breck-mckye.com,19,0,com,100.0,0.545454545,0.5229071,0.057674682,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,374,1898,1,breck-mckye,100.0,100.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,1,8,31,0,8,1,0,www.breck-mckye.com,breck-mckye.com,"['185.199.110.153', '185.199.108.153', '185.199.111.153', '185.199.109.153']","['ns-cloud-e2.googledomains.com', 'ns-cloud-e1.googledomains.com', 'ns-cloud-e4.googledomains.com', 'ns-cloud-e3.googledomains.com']"
118429.txt,https://www.ausflag.com.au,25,www.ausflag.com.au,18,0,au,100.0,0.727272727,0.0100856,0.059531949,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,261,415,1,usflgcom,0.0,0.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,6,4,15,30,0,6,1,0,www.ausflag.com.au,ausflag.com.au,['111.67.29.31'],"['ns4.hosting-cloud.net', 'ns3.hosting-cloud.net', 'ns1.hosting-cloud.net', 'ns2.hosting-cloud.net']"
mw54751.txt,http://www.gutmanng.cf,21,www.gutmanng.cf,15,0,cf,75.75757576,1.0,0.0001858,0.052737178,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,20,209,1,gutmanng,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.gutmanng.cf,gutmanng.cf,[],[]
596580.txt,https://www.unboxingthebizarre.com,33,www.unboxingthebizarre.com,26,0,com,100.0,1.0,0.5229071,0.054864969,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,3984,5066,1,unboxingthebizarre,100.0,100.0,0,1,1,1,0,1,0,2,0,1,1,1,0,0,1,0,0,37,9,11,45,15,69,1,0,www.unboxingthebizarre.com,unboxingthebizarre.com,"['3.33.186.135', '15.197.167.90']","['pdns1.registrar-servers.com', 'pdns2.registrar-servers.com']"
136669.txt,https://www.alpinejs.dev,23,www.alpinejs.dev,16,0,dev,100.0,1.0,0.0009613,0.054073586,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,612,737,1,alpinejs,100.0,100.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,15,5,0,6,1,0,www.alpinejs.dev,alpinejs.dev,"['104.21.13.39', '172.67.197.172']","['austin.ns.cloudflare.com', 'ara.ns.cloudflare.com']"
461161.txt,https://www.kappa.com,20,www.kappa.com,13,0,com,100.0,1.0,0.5229071,0.057735602,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,7793,17340,1,kappa,100.0,100.0,0,1,1,1,0,1,0,29,0,1,1,1,1,1,1,0,1,79,5,42,362,5,26,1,0,www.kappa.com,kappa.com,['23.227.38.74'],"['ns3-02.azure-dns.org', 'ns4-02.azure-dns.info', 'ns1-02.azure-dns.com', 'ns2-02.azure-dns.net']"
634635.txt,https://www.onotone.com,22,www.onotone.com,15,0,com,100.0,1.0,0.5229071,0.082456541,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,3224,32028,1,onotone,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,0,1,1,1,0,1,271,3,22,134,7,15,1,0,www.onotone.com,onotone.com,['23.227.38.74'],"['ns76.domaincontrol.com', 'ns75.domaincontrol.com']"
578504.txt,https://www.fay-west.com,23,www.fay-west.com,16,0,com,100.0,0.625,0.5229071,0.055127805,3,1,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,402,390,1,fay-west,100.0,100.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,25,3,1,24,0,64,1,0,www.fay-west.com,fay-west.com,['108.167.181.193'],"['ns8393.hostgator.com', 'ns8394.hostgator.com']"
mw72632.txt,http://www.alnooncars-kw.com,27,www.alnooncars-kw.com,21,0,com,64.01384083,0.846153846,0.5229071,0.065603162,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,83,117,1,alnooncars-kw,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,www.alnooncars-kw.com,alnooncars-kw.com,['160.153.128.2'],"['ns27.domaincontrol.com', 'ns28.domaincontrol.com']"
501916.txt,https://www.kelie.com,20,www.kelie.com,13,0,com,100.0,1.0,0.5229071,0.068060792,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,417,976,1,kelie,100.0,100.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,31,3,2,75,0,94,1,0,www.kelie.com,kelie.com,['205.134.254.79'],"['ns2.inmotionhosting.com', 'ns1.inmotionhosting.com']"
700634.txt,https://www.schulenburgsticker.com,33,www.schulenburgsticker.com,26,0,com,100.0,1.0,0.5229071,0.05543796,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,643,920,1,schulenburgsticker,100.0,100.0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,28,2,6,97,0,22,1,0,www.schulenburgsticker.com,schulenburgsticker.com,['104.196.37.2'],"['ns45.worldnic.com', 'ns46.worldnic.com']"
110438.txt,https://www.nmsu.edu,19,www.nmsu.edu,12,0,edu,100.0,1.0,0.0115013,0.054410996,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1513,1023,1,nmsu,100.0,100.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,9,16,38,29,0,105,1,0,www.nmsu.edu,nmsu.edu,['216.21.13.176'],"['dns2.nmsu.edu', 'dns1.nmsu.edu']"
724907.txt,https://www.scdemocratonline.com,31,www.scdemocratonline.com,24,0,com,100.0,1.0,0.5229071,0.070676446,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1900,386,1,scdemocratonline,100.0,100.0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,17,7,15,163,0,41,1,0,www.scdemocratonline.com,scdemocratonline.com,['65.61.154.4'],"['ns74.domaincontrol.com', 'ns73.domaincontrol.com']"
98053.txt,https://www.kotka.fi,19,www.kotka.fi,12,0,fi,100.0,1.0,0.0027596,0.047611995,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,2534,9381,1,kotka,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,39,10,19,897,0,921,1,0,www.kotka.fi,kotka.fi,['192.58.60.133'],"['ns2.kstieto.fi', 'ns1.kstieto.fi', 'ns3.kstieto.com']"
548060.txt,https://www.good-package.com,27,www.good-package.com,20,0,com,100.0,0.666666667,0.5229071,0.064075008,3,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1897,736,1,good-package,100.0,100.0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,63,3,8,66,1,39,1,0,www.good-package.com,good-package.com,"['38.60.148.100', '156.227.14.33']","['dns23.hichina.com', 'dns24.hichina.com']"
702522.txt,https://www.agriculture-environnement.fr,39,www.agriculture-environnement.fr,32,0,fr,100.0,0.56,0.0141483,0.059616788,2,1,0,0,0.0,25,0.641,0,0.0,0,0,0,2,0.051,1,8417,16889,1,agriculture-environnement,100.0,100.0,1,1,0,0,0,0,0,5,0,1,1,1,0,0,1,0,1,23,5,5,75,0,78,1,0,www.agriculture-environnement.fr,agriculture-environnement.fr,['91.134.190.186'],"['ns2.monarobase.net', 'ns1.monarobase.net', 'ns3.monarobase.net']"
109011.txt,https://www.famousauthors.org,28,www.famousauthors.org,21,0,org,100.0,1.0,0.0799628,0.061648419,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,452,1177,1,famousauths,0.0,0.0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,3,3,7,279,0,278,1,0,www.famousauthors.org,famousauthors.org,['185.146.167.200'],"['ns4.stackdns.com', 'ns1.stackdns.com', 'ns3.stackdns.com', 'ns2.stackdns.com']"
470079.txt,https://www.lendersbagels.com,28,www.lendersbagels.com,21,0,com,100.0,1.0,0.5229071,0.061547941,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,696,399,1,lendersbagels,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,18,3,5,29,0,16,1,0,www.lendersbagels.com,lendersbagels.com,"['34.215.92.190', '44.228.231.86']","['ns41.constellix.net', 'ns51.constellix.net', 'ns61.constellix.net', 'ns11.constellix.com', 'ns31.constellix.com', 'ns21.constellix.com']"
223763.txt,https://www.confessionsofaconfectionista.com,43,www.confessionsofaconfectionista.com,36,0,com,100.0,1.0,0.5229071,0.068156428,3,1,0,0,0.0,30,0.698,0,0.0,0,0,0,1,0.023,1,7965,32341,1,nfessionsofanfectionista,0.0,0.0,1,0,0,0,0,0,0,9,0,1,1,1,1,0,1,0,1,28,48,17,69,0,85,1,0,www.confessionsofaconfectionista.com,confessionsofaconfectionista.com,['172.217.194.121'],"['ns67.domaincontrol.com', 'ns68.domaincontrol.com']"
mw66006.txt,http://www.oop.urlfb.co,22,www.oop.urlfb.co,16,0,co,60.52409129,0.666666667,0.0059772,0.052994936,2,2,0,0,0.0,9,0.409,0,0.0,0,0,0,2,0.091,0,8,41,1,oopurlfb,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.oop.urlfb.co,urlfb.co,[],[]
